insert into menus (meal_type,user_type,hot,service_date,items)
    VALUES
snack,1,FALSE,'2015-08-12',"Chocolate Elf Grahams, Juice  ",,
snack,1,FALSE,'2015-08-13',"Scrabble Jr. Cheeze Its, Juice  ",,
snack,1,FALSE,'2015-08-14',"Scooby Doo Graham Snacks, Juice  ",,
snack,1,FALSE,'2015-08-15',"Whole Grain Cinnamon Bun, Juice  ",,
snack,1,TRUE,'2015-06-16',"Scrabble Jr. Cheeze Its, Juice  ",,
snack,1,TRUE,'2015-06-17',"Multigrain Sunchips, Juice  ",,
snack,1,TRUE,'2015-06-18',"Animal Crackers, Juice",,
snack,1,TRUE,'2015-06-19',"Hertzles Pretzels, Juice  ",,
snack,1,TRUE,'2015-06-20',"Whole Grain Muffin Tops, Juice ",,
snack,1,TRUE,'2015-06-23',"Strawberry Simply Chex Mix, Juice  ",,
snack,1,TRUE,'2015-06-24',"Cinnamon Graham Crackers, Juice  ",,
snack,1,TRUE,'2015-06-25',"String Cheese, Juice  ",,
snack,1,TRUE,'2015-06-26',"Pepperidge Farms Goldfish, Juice  ",,
snack,1,TRUE,'2015-06-27',"Bug Bites Graham Crackers, Juice  ",,
snack,1,TRUE,'2015-06-30',"Whole Grain Granola Bar, Juice  ",,
snack,1,TRUE,'2015-07-01',"Chocolate Elf Grahams, Juice  ",,
snack,1,TRUE,'2015-07-02',"Scrabble Jr. Cheeze Its, Juice  ",,
snack,1,TRUE,'2015-07-03',"Scooby Doo Graham Snacks, Juice  ",,
snack,1,TRUE,'2015-07-07',"Scrabble Jr. Cheeze Its, Juice  ",,
snack,1,TRUE,'2015-07-08',"Multigrain Sunchips, Juice  ",,
snack,1,TRUE,'2015-07-09',"Animal Crackers, Juice  ",,
snack,1,TRUE,'2015-07-10',"Hertzles Pretzels, Juice  ",,
snack,1,TRUE,'2015-07-11',"Whole Grain Muffin Tops, Juice  ",,
snack,1,TRUE,'2015-07-14',"Strawberry Simply Chex Mix, Juice  ",,
snack,1,TRUE,'2015-07-15',"Cinnamon Graham Crackers, Juice  ",,
snack,1,TRUE,'2015-07-16',"String Cheese, Juice  ",,
snack,1,TRUE,'2015-07-17',"Pepperidge Farms Goldfish, Juice  ",,
snack,1,TRUE,'2015-07-18',"Bug Bites Graham Crackers, Juice  ",,
snack,1,TRUE,'2015-07-21',"Whole Grain Granola Bar, Juice  ",,
snack,1,TRUE,'2015-07-22',"Chocolate Elf Grahams, Juice  ",,
snack,1,TRUE,'2015-07-23',"Scrabble Jr. Cheeze Its, Juice  ",,
snack,1,TRUE,'2015-07-24',"Scooby Doo Graham Snacks, Juice  ",,
snack,1,TRUE,'2015-07-25',"Whole Grain Cinnamon Bun, Juice  ",,
snack,1,TRUE,'2015-07-28',"Scrabble Jr. Cheeze Its, Juice  ",,
snack,1,TRUE,'2015-07-29',"Multigrain Sunchips, Juice  ",,
snack,1,TRUE,'2015-07-30',"Animal Crackers, Juice  ",,
snack,1,TRUE,'2015-07-31',"Hertzles Pretzels, Juice  ",,
snack,1,TRUE,'2015-08-01',"Whole Grain Muffin Top, Juice  ",,
snack,1,TRUE,'2015-08-04',"Strawberry Simply Chex Mix, Juice  ",,
snack,1,TRUE,'2015-08-05',"Cinnamon Graham Crackers, Juice  ",,
snack,1,TRUE,'2015-08-06',"String Cheese, Juice  ",,
snack,1,TRUE,'2015-08-07',"Pepperidge Farms Goldfish, Juice  ",,
snack,1,TRUE,'2015-08-08',"Bug Bites Graham Crackers, Juice  ",,
snack,1,TRUE,'2015-08-11',"Whole Grain Granola Bar, Juice  ",,
snack,1,TRUE,'2015-08-12',"Chocolate Elf Grahams, Juice  ",,
snack,1,TRUE,'2015-08-13',"Scrabble Jr. Cheeze Its, Juice  ",,
snack,1,TRUE,'2015-08-14',"Scooby Doo Graham Snacks, Juice  ",,
snack,1,TRUE,'2015-08-15',"Whole Grain Cinnamon Bun, Juice  ",,
